,,Amend2 & Techna Clip Rough Item Lead Times,,,,,,,,,,,,,,,,,,,,,,
,,Updated Biweekly,,,,,,,,,,,,,,,,,,,,,,
,,Last updated on 07/27/2026,,,,,,,,,,,,,,,,,,,,,,
order,SKU,Brief Item Description,Status,Rough ETA / Lead Time,Estimated Ship Date,Lead Time - Low,Lead Time - High,Lead Time - Unit,Built From SKU 1,Built From SKU - 2,Built From SKU - 3,Built From SKU - 4,Built From SKU - 5,Built From SKU - 6,Built From SKU - 7,Built From SKU - 8,Customization Add-On (weeks),Max Component Low (helper),Max Component High (helper),Component Is Open-Ended? (helper),Any Component Missing Data?,"Low Date (helper, hidden)","	High Date (helper, hidden)",Ship Date Overdue?
195,A2SELFDEFPENDISP,Self-Defense Pen POS Display Containing 24 V2 Reinforced-G10 Self-Defense Pens (Item # A2SELFDEFPEN),Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
196,SDTOOL,Amend2® Reinforced-G10 Red Self-Defense Tool,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
197,SDTOOLDISP,Amend2® Self-Defense Tool POS Display Containing 24 Reinforced-G10 Red Self-Defense Tools (Item # SDTOOL),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
198,BLTMAG,Universal Belt Rider Mag Carrier,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
199,PKMAG,Universal Pocket Mag® Carrier,Backordered,13 - 17 weeks,11/01/2026 - 12/01/2026,13,17,Weeks,,,,,,,,,,,,FALSE,FALSE,11/01/2026,12/01/2026,FALSE
200,TCCPX,Techna Carry® Minimalist Holster compatible with SCCY® CPX 9mm Luger Pistols,TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
201,TCG2,Techna Carry® Minimalist Holster compatible with Taurus® G2/G3 9mm Luger & .40 S&W Pistols,Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
202,TCG4243,"Techna Carry® Minimalist Holster compatible with GLOCK® G42, G43, G43x, G48 and Shadow Systems® CR920 .380 ACP & 9mm Luger Pistols",Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
203,TCGLOCK,"Techna Carry® Minimalist Holster compatible with GLOCK® Double Stack 9mm Luger, .40 S&W, .45 ACP & 10mm Auto Pistols",Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
204,TCHC,Techna Carry® Minimalist Holster compatible with Springfield Armory® Hellcat® (all except the Hellcat® Pro) 9mm Luger Pistols,TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
205,TCLCP,Techna Carry® Minimalist Holster compatible with Ruger® LCP® .380 ACP Pistols,Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
206,TCLCPII,Techna Carry® Minimalist Holster compatible with Ruger® LCP® II .380 ACP Pistols,TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
207,TCMP,"Techna Carry® Minimalist Holster compatible with Smith & Wesson® M&P® M2.0™ 9mm Luger, .40 S&W & .45 ACP Pistols",Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
208,TCP320,Techna Carry® Minimalist Holster compatible with SIG SAUER® P320® 9mm Luger Pistols,TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
209,TCP365,Techna Carry® Minimalist Holster compatible with SIG SAUER® P365® (all except the XMACRO) 9mm LugerPistols,Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
210,TCSDW,"Techna Carry® Minimalist Holster compatible with Shadow Systems® MR920, XR920 and DR920 9mm LugerPistols",TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
211,TCSHD,"Techna Carry® Minimalist Holster compatible with Smith & Wesson® M&P® Shield™ 9mm Luger, .40 S&W & .45 ACP Pistols",Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
212,TCSHDEZ,Techna Carry® Minimalist Holster compatible with Smith & Wesson® M&P® Shield EZ 9mm Luger Pistols,TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
213,TCTP9,Techna Carry® Minimalist Holster compatible with Canik® TP9 9mm Luger Pistols,TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
214,CCKG2BA,Concealed Carry Kit includes Techna Clip® G2BA and Trigger Guard Cover with Paracord compatible with Taurus® G2 Millenium/Slim Series 9mm Luger & .40 S&W Pistols,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
215,CCKG43BRL,"Concealed Carry Kit includes Techna Clip® G43BRL and Trigger Guard Cover with Paracord compatible with GLOCK® Models G43, G43x and G48 9mm Luger Pistols",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
216,CCKGLOCKBRL,"Concealed Carry Kit includes Techna Clip® GLOCKBRL and Trigger Guard Cover with Paracord compatible with GLOCK® G17, G19, G22, G23, G24, G25, G26, G27, G28, G30S, G31, G32, G34, G35, G36, G41 and G45 9mm Luger & .40 S&WPistols",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
217,CCKLCPBR,Concealed Carry Kit includes Techna Clip® LCPBR and Trigger Guard Cover with Paracord compatible with Ruger® .380 LCP®Pistols,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
218,CCKP365BA,Concealed Carry Kit includes Techna Clip® P365BA and Trigger Guard Cover with Paracord compatible with SIG SAUER® P365® (all except the XMACRO) 9mm Luger Pistols,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
219,CCKSHBR,Concealed Carry Kit includes Techna Clip® SHBR and Trigger Guard Cover with Paracord compatible with Smith & Wesson® M&P® Shield™ 9mm Luger & .40 S&W Pistols,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
220,BDGBR,Techna Clip® Minimalist Holster compatible with Smith & Wesson® M&P® Bodyguard .380 ACP Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
221,COMBR,Techna Clip® Minimalist Holster compatible with 1911 Full Size .45 ACP Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
222,DBBR,Techna Clip® Minimalist Holster compatible with Diamondback® DB380/DB9 .380 ACP & 9mm Luger Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
223,DEFBR,Techna Clip® Minimalist Holster compatible with 1911 Compact .45 ACP Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
224,G2BA,Techna Clip® Minimalist Holster compatible with Taurus® G2 Millennium/Slim Series 9mm Luger & .40 S&WPistols (Ambi),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
225,G42BRL,Techna Clip® Minimalist Holster compatible with GLOCK® G42 .380 ACP Pistols (Ambi),TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
226,G43BRL,"Techna Clip® Minimalist Holster compatible with GLOCK® G43, G43x and G48 9mm Luger Pistols (Ambi)",Backordered,13 - 17 weeks,11/01/2026 - 12/01/2026,13,17,Weeks,,,,,,,,,,,,FALSE,FALSE,11/01/2026,12/01/2026,FALSE
227,GLOCK10BRL,"Techna Clip® Minimalist Holster compatible with GLOCK® G20, G21, G21SF, G29, G29SF, G30, G30SF, G37, G38, G39 and G40 .45 ACP & 10mm Auto Pistols (Ambi)",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
228,GLOCKBRL,"Techna Clip® Minimalist Holster compatible with GLOCK® G17, G19, G22, G23, G24, G25, G26, G27, G28, G30S, G31, G32, G34, G35, G36, G41, G41 MOS, G45 and PSA Dagger 9mm Luger & .40 S&W Pistols (Ambi)",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
229,GX4BA,Techna Clip® Minimalist Holster compatible with Taurus® GX4™ 9mm Luger Pistols (Ambi),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
230,HELLCATBA,Techna Clip® Minimalist Holster compatible with Springfield Armory® Hellcat® 9mm Luger Pistols (Ambi),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
231,JFRBR,Techna Clip® Minimalist Holster compatible with Smith & Wesson® J-Frame Pistols (Right-Side),Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
232,KHRBR,Techna Clip® Minimalist Holster compatible with Kahr® 9mm Luger & .40 S&W Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
233,LC9BL,Techna Clip® Minimalist Holster compatible with Ruger® LC9® 9mm Luger Pistols (Left-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
234,LC9BR,Techna Clip® Minimalist Holster compatible with Ruger® LC9® 9mm Luger Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
235,LC9SBR,Techna Clip® Minimalist Holster compatible with Ruger® LC9S®/EC9S® 9mm Luger Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
236,LCPBL,Techna Clip® Minimalist Holster compatible with Ruger® LCP® .380 ACP Pistols (Left-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
237,LCPBR,Techna Clip® Minimalist Holster compatible with Ruger® LCP® .380 ACP Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
238,LCPIIBR,Techna Clip® Minimalist Holster compatible with Ruger® LCP® II .380 Pistols (Right-Side),Backordered,13 - 17 weeks,11/01/2026 - 12/01/2026,13,17,Weeks,,,,,,,,,,,,FALSE,FALSE,11/01/2026,12/01/2026,FALSE
239,MIC9BR,Techna Clip® Minimalist Holster compatible with Kimber® Micro 9 9mm Luger Pistols (Right-Side),Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
240,MPBA,"Techna Clip® Minimalist Holster compatible with Smith & Wesson® M&P® M2.0™ 9mm, .40 & .45 Pistols (Ambidextrous)",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
241,NABR,Techna Clip® Minimalist Holster compatible with Beretta® Nano® 9mm Luger Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
242,P238BR,Techna Clip® Minimalist Holster compatible with SIG SAUER® P238® .380 ACP Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
243,P320BA,Techna Clip® Minimalist Holster compatible with SIG SAUER® P320® 9mm Luger Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
244,P365BA,Techna Clip® Minimalist Holster compatible with SIG SAUER® P365® (all except the XMACRO) 9mm Luger Pistols (Ambi),Backordered,13 - 17 weeks,11/01/2026 - 12/01/2026,13,17,Weeks,,,,,,,,,,,,FALSE,FALSE,11/01/2026,12/01/2026,FALSE
245,P3BR,Techna Clip® Minimalist Holster compatible with KelTec® P3AT™/P32™ .380 ACP Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
246,P938BR,Techna Clip® Minimalist Holster compatible with SIG SAUER® P938® 9mm Luger Pistols (Right-Side),Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
247,SDBA,Techna Clip® Minimalist Holster compatible with Smith & Wesson® SD9 VE™ & SD40 VE™ 9mm Luger & .40 S&W Pistols (Ambi),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
248,SH45BA,Techna Clip® Minimalist Holster compatible with Smith & Wesson® M&P® Shield™ .45 ACP Pistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
249,SHBR,Techna Clip® Minimalist Holster compatible with Smith & Wesson® M&P® Shield™ 9mm Luger & .40 S&WPistols (Right-Side),In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
250,SR9BA,"Techna Clip® Minimalist Holster compatible with Ruger® SR-Series™ 9mm Luger, .40 S&W & .45 ACP Pistols (Ambi)",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
251,XDBA,"Techna Clip® Minimalist Holster compatible with Springfield Armory® XD® 9mm Luger, .40 S&W & .45 ACPPistols (Ambi)",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
252,XDMBR,"Techna Clip® Minimalist Holster compatible with Springfield Armory® XD-M®/XD Mod.2® 9mm Luger, .40 S&W & .45 ACP Pistols (Right-Side)",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
253,XDSBA,"Techna Clip® Minimalist Holster compatible with Springfield Armory® XD-S®/XD-S Mod.2® 9mm Luger, .40 S&W & .45 ACP Pistols (Ambi)",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
254,TGCPX,Trigger Guard Cover with Paracord compatible with SCCY® CPX-1 & CPX-2 9mm Luger Pistols,Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
255,TGG2,Trigger Guard Cover with Paracord compatible with Taurus® G2/G3 9mm Luger & .40 S&W Pistols,Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
256,TGG4243,"Trigger Guard Cover with Paracord compatible with GLOCK® G42, G43, G43x, G48 and Shadow Systems® CR920 9mm Luger Pistols",Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
257,TGGLK,"Trigger Guard Cover with Paracord compatible with GLOCK® Double Stack 9mm Luger, .40 S&W, .45 ACP & 10mmAuto Pistols",Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
258,TGHC,Trigger Guard Cover with Paracord compatible with the Springfield Armory® Hellcat® (except the Hellcat® Pro) 9mm Luger Pistols,Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
259,TGLCP,Trigger Guard Cover with Paracord compatible with Ruger® LCP® .380 ACP Pistols,Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
260,TGLCPII,Trigger Guard Cover with Paracord compatible with Ruger® LCP® II .380 ACP Pistols,TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
261,TGMP,"Trigger Guard Cover with Paracord compatible with Smith & Wesson® M&P® M2.0™ 9mm Luger, .40 S&W & .45 ACP Pistols",Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
262,TGP320,Trigger Guard Cover with Paracord compatible with the SIG SAUER® P320® 9mm Pistols,TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
263,TGP365,Trigger Guard Cover with Paracord compatible with SIG SAUER® P365® (all except the XMACRO) 9mm Luger Pistols,Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
264,TGSDW,"Trigger Guard Cover with Paracord compatible with the Shadow Systems® DR920, MR920 & XR920 9mm Pistols",TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
265,TGSHD,Trigger Guard Cover with Paracord compatible with Smith & Wesson® M&P® Shield™ 9mm Luger & .40 S&W Pistols,Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
266,TGSHDEZ,Trigger Guard Cover with Paracord compatible with Smith & Wesson® M&P® Shield EZ 9mm Luger Pistols,Made to Order,0 - 4 weeks,08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
267,TGTP9,Trigger Guard Cover with Paracord compatible with the Canik® TP9 9mm Pistols,TBD,TBD,TBD,,,Weeks,,,,,,,,,,,,FALSE,FALSE,,,FALSE
268,CCKSP36,"Concealed Carry Kit Starter Pack - 36 Concealed Carry Kit Units w/ Rotating Display (CCKGLOCKBRL, CCKG43BRL, CCKLCPBR, CCKG2BA, CCKP365BA, CCKSHBR)",Made to Order,0 - 6 weeks,08/01/2026 - 09/12/2026,0,6,Weeks,CCKGLOCKBRL,CCKG43BRL,CCKLCPBR,CCKG2BA,CCKP365BA,CCKSHBR,,,2,08/01/2026,08/29/2026,FALSE,FALSE,08/01/2026,09/12/2026,FALSE
269,SP48,"Techna Clip® Top 8 Starter Pack - 48 Techna Clip® Units w/ Rotating Display (GLOCKBRL, G2BA, G43BRL, LCPBR, P365BA, SHBR, GX4BA, LCPIIBR)",Made to Order,13 - 19 weeks,11/01/2026 - 12/15/2026,13,19,Weeks,GLOCKBRL,G2BA,G43BRL,LCPBR,P365BA,SHBR,GX4BA,LCPIIBR,2,11/01/2026,12/01/2026,FALSE,FALSE,11/01/2026,12/15/2026,FALSE
270,TCSP24,"Techna Carry® Starter Pack - 24 Techna Carry® Units w/ Rotating Display (TCGLOCK, TCG4243, TCLCP, TCG2, TCP365, TCSHD)",Made to Order,0 - 6 weeks,08/01/2026 - 09/12/2026,0,6,Weeks,TCGLOCK,TCG4243,TCLCP,TCG2,TCP365,TCSHD,,,2,08/01/2026,08/29/2026,FALSE,FALSE,08/01/2026,09/12/2026,FALSE
